ward_name,forecast,tier,officers_per_shift,month_num
Churchfields Ward,5.04384,Medium,6,3
Fulwell & Hampton Hill Ward,5.0293293,Medium,6,3
East Ham South Ward,5.005235,Medium,6,3
Ruislip Ward,4.996561,Medium,6,3
Lewisham Central Ward,4.993027,Medium,6,3
St. Edward's Ward,4.979293,Medium,6,3
Brentford West Ward,4.9716377,Medium,6,3
Hounslow East Ward,4.956669,Medium,6,3
Seven Sisters Ward,4.940131,Medium,6,3
Abbey Wood Ward,4.9258795,Medium,6,3
Sutton Central Ward,4.922974,Medium,6,3
Central Greenford Ward,4.8956046,Medium,6,3
Falconwood & Welling Ward,4.8843336,Medium,6,3
Pinner South Ward,4.871327,Medium,6,3
Kingsbury Ward,4.864101,Medium,6,3
Walham Green Ward,4.859437,Medium,6,3
"Ham, Petersham & Richmond Riverside Ward",4.859206,Medium,6,3
Larkswood Ward,4.853954,Medium,6,3
Stepney Green Ward,4.848095,Medium,6,3
West Kensington Ward,4.845679,Medium,6,3
Kew Ward,4.8452644,Medium,6,3
Twickenham Riverside Ward,4.845219,Medium,6,3
Cazenove Ward,4.8443913,Medium,6,3
Bullsmoor Ward,4.8401237,Medium,6,3
North Greenford Ward,4.8388796,Medium,6,3
Brentford East Ward,4.837701,Medium,6,3
Chislehurst Ward,4.83031,Medium,6,3
Primrose Hill Ward,4.8295927,Medium,6,3
Newington Ward,4.82607,Medium,6,3
Chiswick Riverside Ward,4.818559,Medium,6,3
Grange Park Ward,4.813991,Medium,6,3
Northcote Ward,4.8045883,Medium,6,3
Valence Ward,4.7988296,Medium,6,3
Shadwell Ward,4.796116,Medium,6,3
Whetstone Ward,4.785675,Medium,6,3
Aldborough Ward,4.7754197,Medium,6,3
Crook Log Ward,4.7641873,Medium,6,3
West Drayton Ward,4.7518873,Medium,6,3
Barkingside Ward,4.746891,Medium,6,3
West Dulwich Ward,4.746784,Low,3,3
Alperton Ward,4.721072,Low,3,3
Woolwich Dockyard Ward,4.7160525,Low,3,3
Green Street West Ward,4.7145514,Low,3,3
Headstone Ward,4.699966,Low,3,3
Thamesmead East Ward,4.697712,Low,3,3
Grove Park Ward,4.696432,Low,3,3
Fulham Town Ward,4.671459,Low,3,3
Kidbrooke Village & Sutcliffe Ward,4.643649,Low,3,3
Yiewsley Ward,4.6256886,Low,3,3
Eastcote Ward,4.613468,Low,3,3
St. Martin's Ward,4.597626,Low,3,3
Muswell Hill Ward,4.582529,Low,3,3
Wembley Central Ward,4.5761766,Low,3,3
Mayesbrook Ward,4.5742383,Low,3,3
Norbury & Pollards Hill Ward,4.564769,Low,3,3
Hampstead Town Ward,4.5623975,Low,3,3
Dulwich Village Ward,4.551526,Low,3,3
Upminster Ward,4.5429935,Low,3,3
Manor Park Ward,4.5428243,Low,3,3
South Ruislip Ward,4.5317235,Low,3,3
Hampton North Ward,4.529701,Low,3,3
Southfields Ward,4.5005536,Low,3,3
Shirley North Ward,4.497675,Low,3,3
Forest Ward,4.483006,Low,3,3
Cockfosters Ward,4.452835,Low,3,3
Higham Hill Ward,4.447789,Low,3,3
Lillie Ward,4.447104,Low,3,3
Leytonstone Ward,4.4230385,Low,3,3
Ravenscourt Ward,4.418578,Low,3,3
Brownswood Ward,4.3828764,Low,3,3
Mottingham Ward,4.374437,Low,3,3
Elm Park Ward,4.3603325,Low,3,3
Cricket Green Ward,4.350762,Low,3,3
Eltham Page Ward,4.348655,Low,3,3
Shortlands & Park Langley Ward,4.3456316,Low,3,3
Stockwell East Ward,4.3405375,Low,3,3
Ridgeway Ward,4.3369536,Low,3,3
Slade Green & Northend Ward,4.327275,Low,3,3
Wealdstone South Ward,4.273386,Low,3,3
Southall Broadway Ward,4.2678666,Low,3,3
Squirrels Heath Ward,4.267688,Low,3,3
St. Mark's & Seething Wells Ward,4.2533407,Low,3,3
Bensham Manor Ward,4.244809,Low,3,3
Raynes Park Ward,4.2411246,Low,3,3
South Hornchurch Ward,4.2390895,Low,3,3
Brook Green Ward,4.2365384,Low,3,3
Isleworth Ward,4.22296,Low,3,3
White City Ward,4.2066364,Low,3,3
Parsons Green & Sandford Ward,4.2054596,Low,3,3
Forest Gate North Ward,4.202004,Low,3,3
Cranbrook Ward,4.1904864,Low,3,3
Cheam Ward,4.1808767,Low,3,3
Notting Dale Ward,4.176886,Low,3,3
High Barnet Ward,4.165159,Low,3,3
Clapham East Ward,4.1619377,Low,3,3
Parsloes Ward,4.149713,Low,3,3
Nine Elms Ward,4.148537,Low,3,3
Hermitage & Gardens Ward,4.146644,Low,3,3
Winchmore Hill Ward,4.142598,Low,3,3
Havering-atte-Bower Ward,4.132386,Low,3,3
East Wickham Ward,4.127583,Low,3,3
Hanworth Park Ward,4.109131,Low,3,3
St. Ann's Ward,4.096625,Low,3,3
Park Hill & Whitgift Ward,4.07587,Low,3,3
Wall End Ward,4.0728593,Low,3,3
Northwood Ward,4.06834,Low,3,3
Peckham Rye Ward,4.0662074,Low,3,3
Teddington Ward,4.0622835,Low,3,3
Clayhall Ward,4.0593596,Low,3,3
Wallington South Ward,4.058772,Low,3,3
Fairlop Ward,4.056597,Low,3,3
Charlton Village & Riverside Ward,4.052568,Low,3,3
Harrow on the Hill Ward,4.0426335,Low,3,3
Graveney Ward,4.031285,Low,3,3
Avonmore Ward,4.028554,Low,3,3
Kenton Ward,4.023337,Low,3,3
Sanderstead Ward,4.01485,Low,3,3
Centenary Ward,4.011786,Low,3,3
Wealdstone North Ward,4.009696,Low,3,3
Chadwell Heath Ward,4.0069623,Low,3,3
South Twickenham Ward,4.0064793,Low,3,3
Hampton Ward,4.0000963,Low,3,3
Canons Ward,3.9919286,Low,3,3
Chadwell Ward,3.972989,Low,3,3
Sutton South Ward,3.9710753,Low,3,3
Bickley & Sundridge Ward,3.968091,Low,3,3
Hounslow South Ward,3.9673588,Low,3,3
Grove Ward,3.9561477,Low,3,3
Dormers Wells Ward,3.9485052,Low,3,3
St. Alban's Ward,3.9461982,Low,3,3
Crayford Ward,3.943051,Low,3,3
Coombe Vale Ward,3.9363406,Low,3,3
Mayfield Ward,3.9086263,Low,3,3
Kelsey & Eden Park Ward,3.8935971,Low,3,3
Clementswood Ward,3.8836105,Low,3,3
Lady Margaret Ward,3.8835964,Low,3,3
Hainault Ward,3.8775632,Low,3,3
Hillingdon East Ward,3.876493,Low,3,3
Gascoigne Ward,3.875785,Low,3,3
Poplar Ward,3.859899,Low,3,3
Norbiton Ward,3.8580914,Low,3,3
Fullwell Ward,3.8560653,Low,3,3
Yeading Ward,3.8517933,Low,3,3
West Hill Ward,3.8368046,Low,3,3
Surbiton Hill Ward,3.8291862,Low,3,3
Heathfield Ward,3.8201935,Low,3,3
Beam Park Ward,3.817482,Low,3,3
West Wickham Ward,3.806217,Low,3,3
Northwood Hills Ward,3.7883034,Low,3,3
St. Helen's Ward,3.7543619,Low,3,3
New Southgate Ward,3.751044,Low,3,3
Becontree Ward,3.7355795,Low,3,3
Endlebury Ward,3.7303312,Low,3,3
Hylands & Harrow Lodge Ward,3.726836,Low,3,3
Beddington Ward,3.7166874,Low,3,3
Sidcup Ward,3.7011726,Low,3,3
Norland Ward,3.6966221,Low,3,3
West Thamesmead Ward,3.685374,Low,3,3
Plaistow Ward,3.662317,Low,3,3
Wanstead Park Ward,3.6600595,Low,3,3
Wimbledon Town & Dundonald Ward,3.646492,Low,3,3
Dalgarno Ward,3.6426759,Low,3,3
Barnehurst Ward,3.6303985,Low,3,3
Green Street East Ward,3.6293023,Low,3,3
Streatham Hill East Ward,3.612669,Low,3,3
Kingston Gate Ward,3.6028628,Low,3,3
Wallington North Ward,3.602733,Low,3,3
Pimlico South Ward,3.599528,Low,3,3
Champion Hill Ward,3.5994446,Low,3,3
Kidbrooke Park Ward,3.5980372,Low,3,3
West Twickenham Ward,3.5920691,Low,3,3
Marshalls & Rise Park Ward,3.557604,Low,3,3
Shooters Hill Ward,3.5482569,Low,3,3
Figge's Marsh Ward,3.5477514,Low,3,3
Wendell Park Ward,3.5184324,Low,3,3
Colliers Wood Ward,3.5102952,Low,3,3
Sutton West & East Cheam Ward,3.4972537,Low,3,3
Hatch Lane & Highams Park North Ward,3.4859324,Very Low,1,3
Mawneys Ward,3.4648135,Very Low,1,3
Queen's Gate Ward,3.455003,Very Low,1,3
Upper Walthamstow Ward,3.4487917,Very Low,1,3
Hayes & Coney Hall Ward,3.4295313,Very Low,1,3
Gipsy Hill Ward,3.4285,Very Low,1,3
West Heath Ward,3.4074705,Very Low,1,3
Alexandra Park Ward,3.4051337,Very Low,1,3
Carshalton Central Ward,3.400019,Very Low,1,3
St. Mary's & St. James Ward,3.370668,Very Low,1,3
Preston Ward,3.3579466,Very Low,1,3
Stonecot Ward,3.3198433,Very Low,1,3
Whitton Ward,3.3160052,Very Low,1,3
Stamford Hill West Ward,3.3151093,Very Low,1,3
Streatham Wells Ward,3.30579,Very Low,1,3
Seven Kings Ward,3.2961545,Very Low,1,3
Wood Street Ward,3.282456,Very Low,1,3
St. Helier West Ward,3.258282,Very Low,1,3
Bowes Ward,3.2573297,Very Low,1,3
Longbridge Ward,3.2546182,Very Low,1,3
Bounds Green Ward,3.2501702,Very Low,1,3
Wormholt Ward,3.2439697,Very Low,1,3
Camden Square Ward,3.239289,Very Low,1,3
Hatch End Ward,3.2381864,Very Low,1,3
Purley Oaks & Riddlesdown Ward,3.2185562,Very Low,1,3
Canbury Gardens Ward,3.2087615,Very Low,1,3
Southall West Ward,3.202058,Very Low,1,3
Longthornton Ward,3.192861,Very Low,1,3
Northumberland Heath Ward,3.1906462,Very Low,1,3
Charlton Hornfair Ward,3.1770685,Very Low,1,3
Farnborough & Crofton Ward,3.1633964,Very Low,1,3
Beam Ward,3.1413338,Very Low,1,3
Colindale North Ward,3.131602,Very Low,1,3
Middle Park & Horn Park Ward,3.0895789,Very Low,1,3
Highfield Ward,3.0826728,Very Low,1,3
New Addington South Ward,3.078413,Very Low,1,3
South Beddington & Roundshaw Ward,3.0610797,Very Low,1,3
Royal Albert Ward,3.058601,Very Low,1,3
Pinner Ward,3.0411136,Very Low,1,3
Coombe Hill Ward,3.0230646,Very Low,1,3
Ickenham & South Harefield Ward,3.0226955,Very Low,1,3
Eastbrook & Rush Green Ward,3.0211456,Very Low,1,3
Hillingdon West Ward,2.9434435,Very Low,1,3
St. Helier Ward,2.9373877,Very Low,1,3
Hale End & Highams Park South Ward,2.9358833,Very Low,1,3
Norbury Park Ward,2.9293668,Very Low,1,3
Markhouse Ward,2.8970387,Very Low,1,3
Sudbury Ward,2.896423,Very Low,1,3
Alibon Ward,2.8626645,Very Low,1,3
North Harrow Ward,2.8579137,Very Low,1,3
Hackbridge Ward,2.8542042,Very Low,1,3
Heath Ward,2.8402066,Very Low,1,3
Thamesmead Moorings Ward,2.785418,Very Low,1,3
Biggin Hill Ward,2.7835882,Very Low,1,3
Newbury Ward,2.7691026,Very Low,1,3
Oakwood Ward,2.7588446,Very Low,1,3
Tolworth Ward,2.7371938,Very Low,1,3
Farringdon Within Ward,2.7230062,Very Low,1,3
Roxbourne Ward,2.684328,Very Low,1,3
Pollards Hill Ward,2.6683218,Very Low,1,3
Island Gardens Ward,2.6675496,Very Low,1,3
Selsdon Vale & Forestdale Ward,2.6376462,Very Low,1,3
Merton Park Ward,2.6371784,Very Low,1,3
Monkhams Ward,2.6307652,Very Low,1,3
Green Lane & St. James Ward,2.6098783,Very Low,1,3
Coulsdon Town Ward,2.5618336,Very Low,1,3
Tudor Ward,2.5422494,Very Low,1,3
Charville Ward,2.5354724,Very Low,1,3
Underhill Ward,2.5093577,Very Low,1,3
Rayners Lane Ward,2.493602,Very Low,1,3
Blendon & Penhill Ward,2.4827125,Very Low,1,3
Sutton North Ward,2.4825237,Very Low,1,3
West Harrow Ward,2.4772322,Very Low,1,3
Thames View Ward,2.460597,Very Low,1,3
Northwick Park Ward,2.4512851,Very Low,1,3
Alexandra Ward,2.4216835,Very Low,1,3
West Barnes Ward,2.415294,Very Low,1,3
Plashet Ward,2.4091094,Very Low,1,3
Chingford Green Ward,2.379449,Very Low,1,3
Blackfen & Lamorbey Ward,2.3741374,Very Low,1,3
Farringdon Without Ward,2.3607185,Very Low,1,3
Kenton East Ward,2.3605247,Very Low,1,3
Carshalton South & Clockhouse Ward,2.3510554,Very Low,1,3
Ravensbury Ward,2.3500762,Very Low,1,3
The Wrythe Ward,2.3295927,Very Low,1,3
Cannon Hill Ward,2.3248374,Very Low,1,3
Kenley Ward,2.318719,Very Low,1,3
Dulwich Hill Ward,2.2947357,Very Low,1,3
Lavender Fields Ward,2.2900064,Very Low,1,3
New Addington North Ward,2.289754,Very Low,1,3
Cathall Ward,2.2843626,Very Low,1,3
"Mottingham, Coldharbour & New Eltham Ward",2.276483,Very Low,1,3
North Cheam Ward,2.2673311,Very Low,1,3
Hillside Ward,2.2262547,Very Low,1,3
Chelsfield Ward,2.2177534,Very Low,1,3
Lower Morden Ward,2.1891809,Very Low,1,3
Tokyngton Ward,2.1760008,Very Low,1,3
Emerson Park Ward,2.1486712,Very Low,1,3
Shirley South Ward,2.121438,Very Low,1,3
Eltham Park & Progress Ward,2.0617528,Very Low,1,3
Worcester Park North Ward,2.0181282,Very Low,1,3
St. Helier East Ward,2.0045495,Very Low,1,3
Berrylands Ward,1.980121,Very Low,1,3
Ruislip Manor Ward,1.969359,Very Low,1,3
King George's & Sunray Ward,1.9574164,Very Low,1,3
Kenton West Ward,1.9512419,Very Low,1,3
Chessington South & Malden Rushett Ward,1.924827,Very Low,1,3
Cranham Ward,1.9062138,Very Low,1,3
Darwin Ward,1.8720344,Very Low,1,3
Motspur Park & Old Malden East Ward,1.846019,Very Low,1,3
Hook & Chessington North Ward,1.8436835,Very Low,1,3
Tower Ward,1.8326896,Very Low,1,3
Old Coulsdon Ward,1.8139119,Very Low,1,3
Old Malden Ward,1.7672716,Very Low,1,3
Worcester Park South Ward,1.6175832,Very Low,1,3
Longlands Ward,1.5986581,Very Low,1,3
Castle Baynard Ward,1.4339174,Very Low,1,3
Hacton Ward,1.3912846,Very Low,1,3
Harefield Village Ward,1.3687823,Very Low,1,3
Bishopsgate Ward,1.1875285,Very Low,1,3
Coleman Street Ward,1.1601925,Very Low,1,3
Cheap Ward,1.0537908,Very Low,1,3
Langbourn Ward,0.81937164,Very Low,1,3
Aldgate Ward,0.7769387,Very Low,1,3
Vintry Ward,0.7713276,Very Low,1,3
Aldersgate Ward,0.6551501,Very Low,1,3
Cordwainer Ward,0.6456747,Very Low,1,3
Cornhill Ward,0.6063751,Very Low,1,3
Dowgate Ward,0.60482454,Very Low,1,3
Cripplegate Ward,0.5181417,Very Low,1,3
Broad Street Ward,0.49545455,Very Low,1,3
Walbrook Ward,0.46849242,Very Low,1,3
Candlewick Ward,0.46849242,Very Low,1,3
Bread Street Ward,0.46849242,Very Low,1,3
Lime Street Ward,0.46849242,Very Low,1,3
Billingsgate Ward,0.45639372,Very Low,1,3
Bassishaw Ward,0.42747104,Very Low,1,3
Portsoken Ward,0.40213826,Very Low,1,3
Queenhithe Ward,0.39674032,Very Low,1,3
West End Ward,50.24253,Very High,18,4
Kilburn Ward,45.88741,Very High,18,4
Lea Bridge Ward,43.446007,Very High,18,4
Regent's Park Ward,34.102043,Very High,18,4
Highgate Ward,32.96329,Very High,18,4
Edgware Ward,29.585806,Very High,18,4
Marylebone Ward,28.150845,Very High,18,4
Village Ward,27.326157,Very High,18,4
St. James's Ward,27.258911,Very High,18,4
Bloomsbury Ward,22.479416,Very High,17,4
Holborn & Covent Garden Ward,21.82931,Very High,17,4
Hoxton East & Shoreditch Ward,18.310268,Very High,17,4
Abbey Ward,17.324734,Very High,17,4
Childs Hill Ward,16.747248,Very High,17,4
Wandle Ward,16.27002,Very High,17,4
Woodside Ward,16.00801,Very High,17,4
London Fields Ward,15.70844,Very High,17,4
Borough & Bankside Ward,15.40676,Very High,17,4
Stratford Olympic Park Ward,14.01311,Very High,17,4
Hyde Park Ward,13.847382,Very High,17,4
Fairfield Ward,13.755858,Very High,17,4
Belmont Ward,13.749604,Very High,17,4
London Bridge & West Bermondsey Ward,13.611583,Very High,17,4
Spitalfields & Banglatown Ward,13.433898,Very High,17,4
Bow East Ward,13.03994,Very High,17,4
Bethnal Green West Ward,12.997456,Very High,17,4
Deptford Ward,12.750965,Very High,17,4
Whitechapel Ward,12.637885,Very High,17,4
Rushey Green Ward,12.47912,Very High,17,4
Edmonton Green Ward,12.396436,Very High,17,4
South Bermondsey Ward,12.286709,Very High,17,4
North Walworth Ward,12.1894655,Very High,17,4
Rye Lane Ward,12.146137,Very High,17,4
Bayswater Ward,12.052506,Very High,17,4
Harlesden & Kensal Green Ward,12.030227,Very High,17,4
Brockley Ward,11.9989605,Very High,17,4
Lancaster Gate Ward,11.953248,Very High,17,4
Wandsworth Town Ward,11.714661,Very High,17,4
Bethnal Green East Ward,11.609364,Very High,17,4
Weavers Ward,11.513442,Very High,17,4
Junction Ward,11.463206,Very High,17,4
Hendon Ward,11.444052,Very High,17,4
Clapham Town Ward,11.255941,Very High,17,4
Dollis Hill Ward,10.964947,Very High,17,4
Lansbury Ward,10.781126,Very High,17,4
Bridge Ward,10.665623,Very High,17,4
Bunhill Ward,10.648318,Very High,17,4
North Acton Ward,10.638864,Very High,17,4
Stonebridge Ward,10.623744,Very High,17,4
Queens Park Ward,10.537345,Very High,17,4
Homerton Ward,10.52514,Very High,17,4
Brimsdown Ward,10.496076,Very High,17,4
Cricklewood & Mapesbury Ward,10.4386215,Very High,17,4
Finsbury Park Ward,10.357916,Very High,17,4
Uxbridge Ward,10.261768,Very High,17,4
Dalston Ward,10.1325035,Very High,17,4
Brondesbury Park Ward,10.12507,Very High,17,4
Hillrise Ward,10.0489855,Very High,17,4
Upper Edmonton Ward,10.011685,Very High,17,4
Brixton North Ward,9.994251,Very High,17,4
Hackney Wick Ward,9.892181,Very High,17,4
Chaucer Ward,9.877089,Very High,17,4
Tollington Ward,9.869385,Very High,17,4
Balham Ward,9.828313,Very High,17,4
Canary Wharf Ward,9.801018,Very High,17,4
Hackney Central Ward,9.797118,Very High,17,4
Hackney Downs Ward,9.722003,Very High,17,4
Mile End Ward,9.617716,Very High,17,4
Haggerston Ward,9.599627,Very High,17,4
Noel Park Ward,9.58095,Very High,17,4
Ladywell Ward,9.568156,Very High,17,4
Brixton Acre Lane Ward,9.492285,Very High,17,4
Bruce Castle Ward,9.49088,Very High,17,4
Burnt Oak Ward,9.376858,Very High,17,4
Heathrow Villages Ward,9.335195,Very High,17,4
Chiswick Gunnersbury Ward,9.23121,Very High,17,4
Waterloo & South Bank Ward,9.206555,Very High,17,4
Campden Ward,9.205026,Very High,17,4
Herne Hill & Loughborough Junction Ward,9.2021675,Very High,17,4
Greenwich Peninsula Ward,9.167373,Very High,17,4
Enfield Lock Ward,9.14408,Very High,17,4
Hither Green Ward,9.130144,Very High,17,4
Crouch End Ward,9.100545,Very High,17,4
South Acton Ward,9.098635,Very High,17,4
Broad Green Ward,9.086352,Very High,17,4
Cricklewood Ward,9.057563,Very High,17,4
St. Giles Ward,9.054735,Very High,17,4
Tooting Broadway Ward,9.025939,Very High,17,4
College Park & Old Oak Ward,8.948599,Very High,17,4
Old Kent Road Ward,8.937041,Very High,17,4
Norwood Green Ward,8.915122,Very High,17,4
Colville Ward,8.902918,Very High,17,4
West Finchley Ward,8.895364,Very High,17,4
Ilford Town Ward,8.853413,Very High,17,4
Battersea Park Ward,8.80316,Very High,17,4
Stoke Newington Ward,8.780207,Very High,17,4
Tottenham Central Ward,8.704104,Very High,17,4
Gooshays Ward,8.617234,Very High,17,4
Waddon Ward,8.515031,Very High,17,4
Streatham St. Leonard's Ward,8.477915,Very High,17,4
Haselbury Ward,8.451905,Very High,17,4
Knightsbridge & Belgravia Ward,8.438851,Very High,17,4
Abbey Road Ward,8.436108,Very High,17,4
Roundwood Ward,8.412335,Very High,17,4
South Richmond Ward,8.408254,Very High,17,4
Harringay Ward,8.387701,Very High,17,4
Finchley Church End Ward,8.36254,Very High,17,4
Church Street Ward,8.346656,Very High,17,4
Brompton & Hans Town Ward,8.314616,Very High,17,4
St. Paul's Cray Ward,8.273776,Very High,17,4
Willesden Green Ward,8.26735,Very High,17,4
East Acton Ward,8.250984,Very High,17,4
Northumberland Park Ward,8.236916,Very High,17,4
Clerkenwell Ward,8.20688,Very High,17,4
Heaton Ward,8.183493,Very High,17,4
Osterley & Spring Grove Ward,8.175005,Very High,17,4
Little Venice Ward,8.16581,Very High,17,4
Heston West Ward,8.132469,Very High,17,4
Greenwich Park Ward,8.095386,Very High,17,4
Lavender Ward,8.064599,Very High,17,4
Forest Gate South Ward,8.04245,Very High,17,4
West Hendon Ward,7.999225,Very High,17,4
Hayes Town Ward,7.9907274,Very High,17,4
East Ham Ward,7.965252,Very High,17,4
Sydenham Ward,7.9518456,Very High,17,4
Stratford Ward,7.928205,Very High,17,4
Bow West Ward,7.8849425,Very High,17,4
West Thornton Ward,7.8686447,Very High,17,4
Penge & Cator Ward,7.820719,Very High,17,4
King's Cross Ward,7.809999,Very High,17,4
North Bermondsey Ward,7.807566,Very High,17,4
St. Mary's & St. James' Ward,7.8073535,Very High,17,4
Pinkwell Ward,7.791103,Very High,17,4
Camberwell Green Ward,7.775743,Very High,17,4
Town Ward,7.774569,Very High,17,4
Lower Edmonton Ward,7.7503786,Very High,17,4
Hoxton West Ward,7.733064,Very High,17,4
Woolwich Arsenal Ward,7.7125115,Very High,17,4
Nunhead & Queen's Road Ward,7.5927873,Very High,17,4
Perry Vale Ward,7.5876756,High,9,4
Bromley North Ward,7.572057,High,9,4
Mildmay Ward,7.56682,High,9,4
Palmers Green Ward,7.5449424,High,9,4
St. Peter's & Canalside Ward,7.500247,High,9,4
Hanger Hill Ward,7.495589,High,9,4
Leyton Ward,7.4879866,High,9,4
Chiswick Homefields Ward,7.476582,High,9,4
Camden Town Ward,7.4493604,High,9,4
Friern Barnet Ward,7.4333377,High,9,4
Maida Vale Ward,7.4237733,High,9,4
Bromley Town Ward,7.4195423,High,9,4
South Hampstead Ward,7.418613,High,9,4
East Greenwich Ward,7.4113264,High,9,4
South Woodford Ward,7.377372,High,9,4
Purley & Woodcote Ward,7.364046,High,9,4
Redcliffe Ward,7.346166,High,9,4
Plaistow West & Canning Town East Ward,7.3262706,High,9,4
Woolwich Common Ward,7.297462,High,9,4
Earl's Court Ward,7.294866,High,9,4
Catford South Ward,7.291757,High,9,4
St. Mary's Ward,7.249521,High,9,4
Holloway Ward,7.241906,High,9,4
East Putney Ward,7.23065,High,9,4
Royal Victoria Ward,7.2305655,High,9,4
Golborne Ward,7.225362,High,9,4
Blackwall & Cubitt Town Ward,7.1964836,High,9,4
Blackheath Ward,7.1852894,High,9,4
Shaftesbury & Queenstown Ward,7.168687,High,9,4
Addiscombe West Ward,7.149378,High,9,4
Courtfield Ward,7.1089835,High,9,4
Kingston Town Ward,7.103877,High,9,4
Whitewebbs Ward,7.0800357,High,9,4
Vauxhall Ward,7.077163,High,9,4
Thamesfield Ward,7.072271,High,9,4
Haverstock Ward,7.0656095,High,9,4
Springfield Ward,7.0459595,High,9,4
Victoria Ward,7.0379,High,9,4
Ealing Common Ward,7.022466,High,9,4
Brixton Windrush Ward,6.9976606,High,9,4
Peckham Ward,6.9874153,High,9,4
Ponders End Ward,6.963864,High,9,4
Beckton Ward,6.9218903,High,9,4
Jubilee Ward,6.8691335,High,9,4
Southall Green Ward,6.8563333,High,9,4
Knight's Hill Ward,6.8415065,High,9,4
Selhurst Ward,6.8414984,High,9,4
Tottenham Hale Ward,6.7740374,High,9,4
St. Mary Cray Ward,6.7555714,High,9,4
St. Pancras & Somers Town Ward,6.706588,High,9,4
Kentish Town South Ward,6.6967487,High,9,4
Welsh Harp Ward,6.66742,High,9,4
Plaistow South Ward,6.6600566,High,9,4
Faraday Ward,6.626061,High,9,4
Mill Hill Ward,6.611451,High,9,4
Hanwell Broadway Ward,6.6083026,High,9,4
Westbourne Ward,6.5991454,High,9,4
Fortune Green Ward,6.5976787,High,9,4
Hoe Street Ward,6.5653462,High,9,4
Totteridge & Woodside Ward,6.5482664,High,9,4
Goodmayes Ward,6.5364532,High,9,4
Goose Green Ward,6.5240836,High,9,4
Perivale Ward,6.504321,High,9,4
Arsenal Ward,6.4874926,High,9,4
Heston East Ward,6.4789987,High,9,4
East Finchley Ward,6.4718356,High,9,4
Custom House Ward,6.4675455,High,9,4
Belsize Ward,6.4590397,High,9,4
Highbury Ward,6.437138,High,9,4
Hornsey Ward,6.435076,High,9,4
High Street Ward,6.4288764,High,9,4
St. James Ward,6.427197,High,9,4
Tufnell Park Ward,6.4260597,High,9,4
Hounslow West Ward,6.420947,High,9,4
Plumstead & Glyndon Ward,6.3737926,High,9,4
Valley Ward,6.3553987,High,9,4
Clapham Common & Abbeville Ward,6.3205676,High,9,4
Coningham Ward,6.3200116,High,9,4
Walpole Ward,6.303467,High,9,4
Crofton Park Ward,6.2894387,High,9,4
